target_TgtNontgt,target_type,ClutterType,num_rows,num_columns,azimuth,depression,version,configuration,FSImageNumber,Column,Row,NormalizedScore,Mean,Variance,StandardDeviation,RMS,Skewness,Kurtosis,Maximum,TotalIntegral,ZeroValuedPoints,serial_num,filename
1,btr60_transport,0,128,128,303.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04933.003
1,btr60_transport,0,128,128,313.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04934.003
1,btr60_transport,0,128,128,323.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04936.003
1,btr60_transport,0,128,128,333.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04938.003
1,btr60_transport,0,128,128,348.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04940.003
1,btr60_transport,0,128,128,13.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04945.003
1,btr60_transport,0,128,128,18.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04946.003
1,btr60_transport,0,128,128,23.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04947.003
1,btr60_transport,0,128,128,33.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04949.003
1,btr60_transport,0,128,128,43.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04951.003
1,btr60_transport,0,128,128,48.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04952.003
1,btr60_transport,0,128,128,58.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04954.003
1,btr60_transport,0,128,128,73.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04957.003
1,btr60_transport,0,128,128,78.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04958.003
1,btr60_transport,0,128,128,83.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04959.003
1,btr60_transport,0,128,128,93.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04961.003
1,btr60_transport,0,128,128,103.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04963.003
1,btr60_transport,0,128,128,113.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04965.003
1,btr60_transport,0,128,128,123.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04967.003
1,btr60_transport,0,128,128,128.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04968.003
1,btr60_transport,0,128,128,143.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04971.003
1,btr60_transport,0,128,128,153.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04973.003
1,btr60_transport,0,128,128,163.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04975.003
1,btr60_transport,0,128,128,168.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04976.003
1,btr60_transport,0,128,128,179.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04977.003
1,btr60_transport,0,128,128,184.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04978.003
1,btr60_transport,0,128,128,194.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04980.003
1,btr60_transport,0,128,128,204.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04982.003
1,btr60_transport,0,128,128,214.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04984.003
1,btr60_transport,0,128,128,219.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04985.003
1,btr60_transport,0,128,128,224.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04986.003
1,btr60_transport,0,128,128,229.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04987.003
1,btr60_transport,0,128,128,234.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04988.003
1,btr60_transport,0,128,128,239.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04989.003
1,btr60_transport,0,128,128,254.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04992.003
1,btr60_transport,0,128,128,264.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04993.003
1,btr60_transport,0,128,128,289.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04997.003
1,btr60_transport,0,128,128,294.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04998.003
1,btr60_transport,0,128,128,299.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb04999.003
1,btr60_transport,0,128,128,304.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05000.003
1,btr60_transport,0,128,128,309.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05001.003
1,btr60_transport,0,128,128,314.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05002.003
1,btr60_transport,0,128,128,319.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05003.003
1,btr60_transport,0,128,128,324.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05004.003
1,btr60_transport,0,128,128,334.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05006.003
1,btr60_transport,0,128,128,344.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05008.003
1,btr60_transport,0,128,128,349.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05009.003
1,btr60_transport,0,128,128,359.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05011.003
1,btr60_transport,0,128,128,4.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05012.003
1,btr60_transport,0,128,128,14.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05014.003
1,btr60_transport,0,128,128,19.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05015.003
1,btr60_transport,0,128,128,24.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05016.003
1,btr60_transport,0,128,128,29.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05017.003
1,btr60_transport,0,128,128,39.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05019.003
1,btr60_transport,0,128,128,54.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05022.003
1,btr60_transport,0,128,128,64.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05024.003
1,btr60_transport,0,128,128,69.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05025.003
1,btr60_transport,0,128,128,74.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05026.003
1,btr60_transport,0,128,128,79.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05027.003
1,btr60_transport,0,128,128,84.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05028.003
1,btr60_transport,0,128,128,89.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05029.003
1,btr60_transport,0,128,128,94.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05030.003
1,btr60_transport,0,128,128,104.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05032.003
1,btr60_transport,0,128,128,109.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05033.003
1,btr60_transport,0,128,128,114.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05034.003
1,btr60_transport,0,128,128,119.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05035.003
1,btr60_transport,0,128,128,124.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05036.003
1,btr60_transport,0,128,128,144.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05038.003
1,btr60_transport,0,128,128,154.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05040.003
1,btr60_transport,0,128,128,159.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05041.003
1,btr60_transport,0,128,128,169.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05043.003
1,btr60_transport,0,128,128,182.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05609.003
1,btr60_transport,0,128,128,187.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05610.003
1,btr60_transport,0,128,128,192.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05611.003
1,btr60_transport,0,128,128,202.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05612.003
1,btr60_transport,0,128,128,212.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05614.003
1,btr60_transport,0,128,128,222.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05616.003
1,btr60_transport,0,128,128,232.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05618.003
1,btr60_transport,0,128,128,237.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05619.003
1,btr60_transport,0,128,128,242.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05620.003
1,btr60_transport,0,128,128,292.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05629.003
1,btr60_transport,0,128,128,297.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05630.003
1,btr60_transport,0,128,128,302.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05631.003
1,btr60_transport,0,128,128,307.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05632.003
1,btr60_transport,0,128,128,317.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05634.003
1,btr60_transport,0,128,128,322.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05635.003
1,btr60_transport,0,128,128,332.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05637.003
1,btr60_transport,0,128,128,7.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05642.003
1,btr60_transport,0,128,128,12.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05643.003
1,btr60_transport,0,128,128,42.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05647.003
1,btr60_transport,0,128,128,47.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05648.003
1,btr60_transport,0,128,128,52.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05649.003
1,btr60_transport,0,128,128,57.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05650.003
1,btr60_transport,0,128,128,62.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05651.003
1,btr60_transport,0,128,128,67.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05652.003
1,btr60_transport,0,128,128,72.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05653.003
1,btr60_transport,0,128,128,82.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05654.003
1,btr60_transport,0,128,128,97.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05657.003
1,btr60_transport,0,128,128,107.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05658.003
1,btr60_transport,0,128,128,112.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05659.003
1,btr60_transport,0,128,128,117.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05660.003
1,btr60_transport,0,128,128,122.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05661.003
1,btr60_transport,0,128,128,127.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05662.003
1,btr60_transport,0,128,128,137.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05664.003
1,btr60_transport,0,128,128,142.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05665.003
1,btr60_transport,0,128,128,152.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05667.003
1,btr60_transport,0,128,128,162.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05669.003
1,btr60_transport,0,128,128,172.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05670.003
1,btr60_transport,0,128,128,188.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05671.003
1,btr60_transport,0,128,128,193.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05672.003
1,btr60_transport,0,128,128,203.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05674.003
1,btr60_transport,0,128,128,213.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05675.003
1,btr60_transport,0,128,128,218.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05676.003
1,btr60_transport,0,128,128,223.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05677.003
1,btr60_transport,0,128,128,233.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05679.003
1,btr60_transport,0,128,128,238.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05680.003
1,btr60_transport,0,128,128,243.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05681.003
1,btr60_transport,0,128,128,253.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05683.003
1,btr60_transport,0,128,128,258.4833,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,k10yt7532,MT_15_45/15_deg/col1/scene1/btr_60/hb05684.003
1,2s1_gun,0,158,158,338.2249,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14931.000
1,2s1_gun,0,158,158,343.2249,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14932.000
1,2s1_gun,0,158,158,348.2249,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14933.000
1,2s1_gun,0,158,158,353.2249,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14934.000
1,2s1_gun,0,158,158,358.2249,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14935.000
1,2s1_gun,0,158,158,3.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14936.000
1,2s1_gun,0,158,158,8.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14937.000
1,2s1_gun,0,158,158,13.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14938.000
1,2s1_gun,0,158,158,18.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14939.000
1,2s1_gun,0,158,158,23.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14940.000
1,2s1_gun,0,158,158,28.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14941.000
1,2s1_gun,0,158,158,33.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14942.000
1,2s1_gun,0,158,158,38.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14943.000
1,2s1_gun,0,158,158,43.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14944.000
1,2s1_gun,0,158,158,48.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14945.000
1,2s1_gun,0,158,158,53.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14946.000
1,2s1_gun,0,158,158,58.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14947.000
1,2s1_gun,0,158,158,63.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14948.000
1,2s1_gun,0,158,158,73.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14950.000
1,2s1_gun,0,158,158,78.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14951.000
1,2s1_gun,0,158,158,93.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14954.000
1,2s1_gun,0,158,158,98.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14955.000
1,2s1_gun,0,158,158,103.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14956.000
1,2s1_gun,0,158,158,108.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14957.000
1,2s1_gun,0,158,158,113.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14958.000
1,2s1_gun,0,158,158,118.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14959.000
1,2s1_gun,0,158,158,123.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14960.000
1,2s1_gun,0,158,158,128.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14961.000
1,2s1_gun,0,158,158,133.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14962.000
1,2s1_gun,0,158,158,138.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14963.000
1,2s1_gun,0,158,158,143.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14964.000
1,2s1_gun,0,158,158,148.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14965.000
1,2s1_gun,0,158,158,158.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14967.000
1,2s1_gun,0,158,158,163.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14968.000
1,2s1_gun,0,158,158,168.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14969.000
1,2s1_gun,0,158,158,173.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14970.000
1,2s1_gun,0,158,158,178.2248,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,b01,MT_15_45/15_deg/col2/scene1/2s1/hb14971.000
